year	well_cost
1989-01-07	2068.540124
1989-01-08	2068.540124
1989-01-09	2068.540124
1989-01-10	2068.540124
1989-01-11	2068.540124
1989-01-12	2068.540124
1989-01-13	2068.540124
1989-01-14	2068.540124
1989-01-15	2068.540124
1989-01-16	2068.540124
1989-01-17	2068.540124
1989-01-18	2068.540124
1989-01-19	2068.540124
1989-01-20	2068.540124
1989-01-21	2068.540124
1989-01-22	2068.540124
1989-01-23	2068.540124
1989-01-24	2068.540124
1989-01-25	2068.540124
1989-01-26	2068.540124
1989-01-27	2068.540124
1989-01-28	2068.540124
1989-01-29	2068.540124
1989-01-30	2068.540124
1989-01-31	2068.540124
1989-02-01	2068.540124
1989-02-02	2068.540124
1989-02-03	2068.540124
1989-02-04	2068.540124
1989-02-05	2068.540124
1989-02-06	2068.540124
1989-02-07	2068.540124
1989-02-08	2068.540124
1989-02-09	2068.540124
1989-02-10	2068.540124
1989-02-11	2068.540124
1989-02-12	2068.540124
1989-02-13	2068.540124
1989-02-14	2068.540124
1989-02-15	2068.540124
1989-02-16	2068.540124
1989-02-17	2068.540124
1989-02-18	2068.540124
1989-02-19	2068.540124
1989-02-20	2068.540124
1989-02-21	2068.540124
1989-02-22	2068.540124
1989-02-23	2068.540124
1989-02-24	2068.540124
1989-02-25	2068.540124
1989-02-26	2068.540124
1989-02-27	2068.540124
1989-02-28	2068.540124
1989-03-01	2068.540124
1989-03-02	2068.540124
1989-03-03	2068.540124
1989-03-04	2068.540124
1989-03-05	2068.540124
1989-03-06	2068.540124
1989-03-07	2068.540124
1989-03-08	2068.540124
1989-03-09	2068.540124
1989-03-10	2068.540124
1989-03-11	2068.540124
1989-03-12	2068.540124
1989-03-13	2068.540124
1989-03-14	2068.540124
1989-03-15	2068.540124
1989-03-16	2068.540124
1989-03-17	2068.540124
1989-03-18	2068.540124
1989-03-19	2068.540124
1989-03-20	2068.540124
1989-03-21	2068.540124
1989-03-22	2068.540124
1989-03-23	2068.540124
1989-03-24	2068.540124
1989-03-25	2068.540124
1989-03-26	2068.540124
1989-03-27	2068.540124
1989-03-28	2068.540124
1989-03-29	2068.540124
1989-03-30	2068.540124
1989-03-31	2068.540124
1989-04-01	2068.540124
1989-04-02	2068.540124
1989-04-03	2068.540124
1989-04-04	2068.540124
1989-04-05	2068.540124
1989-04-06	2068.540124
1989-04-07	2068.540124
1989-04-08	2068.540124
1989-04-09	2068.540124
1989-04-10	2068.540124
1989-04-11	2068.540124
1989-04-12	2068.540124
1989-04-13	2068.540124
1989-04-14	2068.540124
1989-04-15	2068.540124
1989-04-16	2068.540124
1989-04-17	2068.540124
1989-04-18	2068.540124
1989-04-19	2068.540124
1989-04-20	2068.540124
1989-04-21	2068.540124
1989-04-22	2068.540124
1989-04-23	2068.540124
1989-04-24	2068.540124
1989-04-25	2068.540124
1989-04-26	2068.540124
1989-04-27	2068.540124
1989-04-28	2068.540124
1989-04-29	2068.540124
1989-04-30	2068.540124
1989-05-01	2068.540124
1989-05-02	2068.540124
1989-05-03	2068.540124
1989-05-04	2068.540124
1989-05-05	2068.540124
1989-05-06	2068.540124
1989-05-07	2068.540124
1989-05-08	2068.540124
1989-05-09	2068.540124
1989-05-10	2068.540124
1989-05-11	2068.540124
1989-05-12	2068.540124
1989-05-13	2068.540124
1989-05-14	2068.540124
1989-05-15	2068.540124
1989-05-16	2068.540124
1989-05-17	2068.540124
1989-05-18	2068.540124
1989-05-19	2068.540124
1989-05-20	2068.540124
1989-05-21	2068.540124
1989-05-22	2068.540124
1989-05-23	2068.540124
1989-05-24	2068.540124
1989-05-25	2068.540124
1989-05-26	2068.540124
1989-05-27	2068.540124
1989-05-28	2068.540124
1989-05-29	2068.540124
1989-05-30	2068.540124
1989-05-31	2068.540124
1989-06-01	2068.540124
1989-06-02	2068.540124
1989-06-03	2068.540124
1989-06-04	2068.540124
1989-06-05	2068.540124
1989-06-06	2068.540124
1989-06-07	2068.540124
1989-06-08	2068.540124
1989-06-09	2068.540124
1989-06-10	2068.540124
1989-06-11	2068.540124
1989-06-12	2068.540124
1989-06-13	2068.540124
1989-06-14	2068.540124
1989-06-15	2068.540124
1989-06-16	2068.540124
1989-06-17	2068.540124
1989-06-18	2068.540124
1989-06-19	2068.540124
1989-06-20	2068.540124
1989-06-21	2068.540124
1989-06-22	2068.540124
1989-06-23	2068.540124
1989-06-24	2068.540124
1989-06-25	2068.540124
1989-06-26	2068.540124
1989-06-27	2068.540124
1989-06-28	2068.540124
1989-06-29	2068.540124
1989-06-30	2068.540124
1989-07-01	2068.540124
1989-07-02	2068.540124
1989-07-03	2068.540124
1989-07-04	2068.540124
1989-07-05	2068.540124
1989-07-06	2068.540124
1989-07-07	2068.540124
1989-07-08	2068.540124
1989-07-09	2068.540124
1989-07-10	2068.540124
1989-07-11	2068.540124
1989-07-12	2068.540124
1989-07-13	2068.540124
1989-07-14	2068.540124
1989-07-15	2068.540124
1989-07-16	2068.540124
1989-07-17	2068.540124
1989-07-18	2068.540124
1989-07-19	2068.540124
1989-07-20	2068.540124
1989-07-21	2068.540124
1989-07-22	2068.540124
1989-07-23	2068.540124
1989-07-24	2068.540124
1989-07-25	2068.540124
1989-07-26	2068.540124
1989-07-27	2068.540124
1989-07-28	2068.540124
1989-07-29	2068.540124
1989-07-30	2068.540124
1989-07-31	2068.540124
1989-08-01	2068.540124
1989-08-02	2068.540124
1989-08-03	2068.540124
1989-08-04	2068.540124
1989-08-05	2068.540124
1989-08-06	2068.540124
1989-08-07	2068.540124
1989-08-08	2068.540124
1989-08-09	2068.540124
1989-08-10	2068.540124
1989-08-11	2068.540124
1989-08-12	2068.540124
1989-08-13	2068.540124
1989-08-14	2068.540124
1989-08-15	2068.540124
1989-08-16	2068.540124
1989-08-17	2068.540124
1989-08-18	2068.540124
1989-08-19	2068.540124
1989-08-20	2068.540124
1989-08-21	2068.540124
1989-08-22	2068.540124
1989-08-23	2068.540124
1989-08-24	2068.540124
1989-08-25	2068.540124
1989-08-26	2068.540124
1989-08-27	2068.540124
1989-08-28	2068.540124
1989-08-29	2068.540124
1989-08-30	2068.540124
1989-08-31	2068.540124
1989-09-01	2068.540124
1989-09-02	2068.540124
1989-09-03	2068.540124
1989-09-04	2068.540124
1989-09-05	2068.540124
1989-09-06	2068.540124
1989-09-07	2068.540124
1989-09-08	2068.540124
1989-09-09	2068.540124
1989-09-10	2068.540124
1989-09-11	2068.540124
1989-09-12	2068.540124
1989-09-13	2068.540124
1989-09-14	2068.540124
1989-09-15	2068.540124
1989-09-16	2068.540124
1989-09-17	2068.540124
1989-09-18	2068.540124
1989-09-19	2068.540124
1989-09-20	2068.540124
1989-09-21	2068.540124
1989-09-22	2068.540124
1989-09-23	2068.540124
1989-09-24	2068.540124
1989-09-25	2068.540124
1989-09-26	2068.540124
1989-09-27	2068.540124
1989-09-28	2068.540124
1989-09-29	2068.540124
1989-09-30	2068.540124
1989-10-01	2068.540124
1989-10-02	2068.540124
1989-10-03	2068.540124
1989-10-04	2068.540124
1989-10-05	2068.540124
1989-10-06	2068.540124
1989-10-07	2068.540124
1989-10-08	2068.540124
1989-10-09	2068.540124
1989-10-10	2068.540124
1989-10-11	2068.540124
1989-10-12	2068.540124
1989-10-13	2068.540124
1989-10-14	2068.540124
1989-10-15	2068.540124
1989-10-16	2068.540124
1989-10-17	2068.540124
1989-10-18	2068.540124
1989-10-19	2068.540124
1989-10-20	2068.540124
1989-10-21	2068.540124
1989-10-22	2068.540124
1989-10-23	2068.540124
1989-10-24	2068.540124
1989-10-25	2068.540124
1989-10-26	2068.540124
1989-10-27	2068.540124
1989-10-28	2068.540124
1989-10-29	2068.540124
1989-10-30	2068.540124
1989-10-31	2068.540124
1989-11-01	2068.540124
1989-11-02	2068.540124
1989-11-03	2068.540124
1989-11-04	2068.540124
1989-11-05	2068.540124
1989-11-06	2068.540124
1989-11-07	2068.540124
1989-11-08	2068.540124
1989-11-09	2068.540124
1989-11-10	2068.540124
1989-11-11	2068.540124
1989-11-12	2068.540124
1989-11-13	2068.540124
1989-11-14	2068.540124
1989-11-15	2068.540124
1989-11-16	2068.540124
1989-11-17	2068.540124
1989-11-18	2068.540124
1989-11-19	2068.540124
1989-11-20	2068.540124
1989-11-21	2068.540124
1989-11-22	2068.540124
1989-11-23	2068.540124
1989-11-24	2068.540124
1989-11-25	2068.540124
1989-11-26	2068.540124
1989-11-27	2068.540124
1989-11-28	2068.540124
1989-11-29	2068.540124
1989-11-30	2068.540124
1989-12-01	2068.540124
1989-12-02	2068.540124
1989-12-03	2068.540124
1989-12-04	2068.540124
1989-12-05	2068.540124
1989-12-06	2068.540124
1989-12-07	2068.540124
1989-12-08	2068.540124
1989-12-09	2068.540124
1989-12-10	2068.540124
1989-12-11	2068.540124
1989-12-12	2068.540124
1989-12-13	2068.540124
1989-12-14	2068.540124
1989-12-15	2068.540124
1989-12-16	2068.540124
1989-12-17	2068.540124
1989-12-18	2068.540124
1989-12-19	2068.540124
1989-12-20	2068.540124
1989-12-21	2068.540124
1989-12-22	2068.540124
1989-12-23	2068.540124
1989-12-24	2068.540124
1989-12-25	2068.540124
1989-12-26	2068.540124
1989-12-27	2068.540124
1989-12-28	2068.540124
1989-12-29	2068.540124
1989-12-30	2068.540124
1989-12-31	2068.540124
1990-01-01	2253.053904
1990-01-02	2253.053904
1990-01-03	2253.053904
1990-01-04	2253.053904
1990-01-05	2253.053904
1990-01-06	2253.053904
1990-01-07	2253.053904
1990-01-08	2253.053904
1990-01-09	2253.053904
1990-01-10	2253.053904
1990-01-11	2253.053904
1990-01-12	2253.053904
1990-01-13	2253.053904
1990-01-14	2253.053904
1990-01-15	2253.053904
1990-01-16	2253.053904
1990-01-17	2253.053904
1990-01-18	2253.053904
1990-01-19	2253.053904
1990-01-20	2253.053904
1990-01-21	2253.053904
1990-01-22	2253.053904
1990-01-23	2253.053904
1990-01-24	2253.053904
1990-01-25	2253.053904
1990-01-26	2253.053904
1990-01-27	2253.053904
1990-01-28	2253.053904
1990-01-29	2253.053904
1990-01-30	2253.053904
1990-01-31	2253.053904
1990-02-01	2253.053904
1990-02-02	2253.053904
1990-02-03	2253.053904
1990-02-04	2253.053904
1990-02-05	2253.053904
1990-02-06	2253.053904
1990-02-07	2253.053904
1990-02-08	2253.053904
1990-02-09	2253.053904
1990-02-10	2253.053904
1990-02-11	2253.053904
1990-02-12	2253.053904
1990-02-13	2253.053904
1990-02-14	2253.053904
1990-02-15	2253.053904
1990-02-16	2253.053904
1990-02-17	2253.053904
1990-02-18	2253.053904
1990-02-19	2253.053904
1990-02-20	2253.053904
1990-02-21	2253.053904
1990-02-22	2253.053904
1990-02-23	2253.053904
1990-02-24	2253.053904
1990-02-25	2253.053904
1990-02-26	2253.053904
1990-02-27	2253.053904
1990-02-28	2253.053904
1990-03-01	2253.053904
1990-03-02	2253.053904
1990-03-03	2253.053904
1990-03-04	2253.053904
1990-03-05	2253.053904
1990-03-06	2253.053904
1990-03-07	2253.053904
1990-03-08	2253.053904
1990-03-09	2253.053904
1990-03-10	2253.053904
1990-03-11	2253.053904
1990-03-12	2253.053904
1990-03-13	2253.053904
1990-03-14	2253.053904
1990-03-15	2253.053904
1990-03-16	2253.053904
1990-03-17	2253.053904
1990-03-18	2253.053904
1990-03-19	2253.053904
1990-03-20	2253.053904
1990-03-21	2253.053904
1990-03-22	2253.053904
1990-03-23	2253.053904
1990-03-24	2253.053904
1990-03-25	2253.053904
1990-03-26	2253.053904
1990-03-27	2253.053904
1990-03-28	2253.053904
1990-03-29	2253.053904
1990-03-30	2253.053904
1990-03-31	2253.053904
1990-04-01	2253.053904
1990-04-02	2253.053904
1990-04-03	2253.053904
1990-04-04	2253.053904
1990-04-05	2253.053904
1990-04-06	2253.053904
1990-04-07	2253.053904
1990-04-08	2253.053904
1990-04-09	2253.053904
1990-04-10	2253.053904
1990-04-11	2253.053904
1990-04-12	2253.053904
1990-04-13	2253.053904
1990-04-14	2253.053904
1990-04-15	2253.053904
1990-04-16	2253.053904
1990-04-17	2253.053904
1990-04-18	2253.053904
1990-04-19	2253.053904
1990-04-20	2253.053904
1990-04-21	2253.053904
1990-04-22	2253.053904
1990-04-23	2253.053904
1990-04-24	2253.053904
1990-04-25	2253.053904
1990-04-26	2253.053904
1990-04-27	2253.053904
1990-04-28	2253.053904
1990-04-29	2253.053904
1990-04-30	2253.053904
1990-05-01	2253.053904
1990-05-02	2253.053904
1990-05-03	2253.053904
1990-05-04	2253.053904
1990-05-05	2253.053904
1990-05-06	2253.053904
1990-05-07	2253.053904
1990-05-08	2253.053904
1990-05-09	2253.053904
1990-05-10	2253.053904
1990-05-11	2253.053904
1990-05-12	2253.053904
1990-05-13	2253.053904
1990-05-14	2253.053904
1990-05-15	2253.053904
1990-05-16	2253.053904
1990-05-17	2253.053904
1990-05-18	2253.053904
1990-05-19	2253.053904
1990-05-20	2253.053904
1990-05-21	2253.053904
1990-05-22	2253.053904
1990-05-23	2253.053904
1990-05-24	2253.053904
1990-05-25	2253.053904
1990-05-26	2253.053904
1990-05-27	2253.053904
1990-05-28	2253.053904
1990-05-29	2253.053904
1990-05-30	2253.053904
1990-05-31	2253.053904
1990-06-01	2253.053904
1990-06-02	2253.053904
1990-06-03	2253.053904
1990-06-04	2253.053904
1990-06-05	2253.053904
1990-06-06	2253.053904
1990-06-07	2253.053904
1990-06-08	2253.053904
1990-06-09	2253.053904
1990-06-10	2253.053904
1990-06-11	2253.053904
1990-06-12	2253.053904
1990-06-13	2253.053904
1990-06-14	2253.053904
1990-06-15	2253.053904
1990-06-16	2253.053904
1990-06-17	2253.053904
1990-06-18	2253.053904
1990-06-19	2253.053904
1990-06-20	2253.053904
1990-06-21	2253.053904
1990-06-22	2253.053904
1990-06-23	2253.053904
1990-06-24	2253.053904
1990-06-25	2253.053904
1990-06-26	2253.053904
1990-06-27	2253.053904
1990-06-28	2253.053904
1990-06-29	2253.053904
1990-06-30	2253.053904
1990-07-01	2253.053904
1990-07-02	2253.053904
1990-07-03	2253.053904
1990-07-04	2253.053904
1990-07-05	2253.053904
1990-07-06	2253.053904
1990-07-07	2253.053904
1990-07-08	2253.053904
1990-07-09	2253.053904
1990-07-10	2253.053904
1990-07-11	2253.053904
1990-07-12	2253.053904
1990-07-13	2253.053904
1990-07-14	2253.053904
1990-07-15	2253.053904
1990-07-16	2253.053904
1990-07-17	2253.053904
1990-07-18	2253.053904
1990-07-19	2253.053904
1990-07-20	2253.053904
1990-07-21	2253.053904
1990-07-22	2253.053904
1990-07-23	2253.053904
1990-07-24	2253.053904
1990-07-25	2253.053904
1990-07-26	2253.053904
1990-07-27	2253.053904
1990-07-28	2253.053904
1990-07-29	2253.053904
1990-07-30	2253.053904
1990-07-31	2253.053904
1990-08-01	2253.053904
1990-08-02	2253.053904
1990-08-03	2253.053904
1990-08-04	2253.053904
1990-08-05	2253.053904
1990-08-06	2253.053904
1990-08-07	2253.053904
1990-08-08	2253.053904
1990-08-09	2253.053904
1990-08-10	2253.053904
1990-08-11	2253.053904
1990-08-12	2253.053904
1990-08-13	2253.053904
1990-08-14	2253.053904
1990-08-15	2253.053904
1990-08-16	2253.053904
1990-08-17	2253.053904
1990-08-18	2253.053904
1990-08-19	2253.053904
1990-08-20	2253.053904
1990-08-21	2253.053904
1990-08-22	2253.053904
1990-08-23	2253.053904
1990-08-24	2253.053904
1990-08-25	2253.053904
1990-08-26	2253.053904
1990-08-27	2253.053904
1990-08-28	2253.053904
1990-08-29	2253.053904
1990-08-30	2253.053904
1990-08-31	2253.053904
1990-09-01	2253.053904
1990-09-02	2253.053904
1990-09-03	2253.053904
1990-09-04	2253.053904
1990-09-05	2253.053904
1990-09-06	2253.053904
1990-09-07	2253.053904
1990-09-08	2253.053904
1990-09-09	2253.053904
1990-09-10	2253.053904
1990-09-11	2253.053904
1990-09-12	2253.053904
1990-09-13	2253.053904
1990-09-14	2253.053904
1990-09-15	2253.053904
1990-09-16	2253.053904
1990-09-17	2253.053904
1990-09-18	2253.053904
1990-09-19	2253.053904
1990-09-20	2253.053904
1990-09-21	2253.053904
1990-09-22	2253.053904
1990-09-23	2253.053904
1990-09-24	2253.053904
1990-09-25	2253.053904
1990-09-26	2253.053904
1990-09-27	2253.053904
1990-09-28	2253.053904
1990-09-29	2253.053904
1990-09-30	2253.053904
1990-10-01	2253.053904
1990-10-02	2253.053904
1990-10-03	2253.053904
1990-10-04	2253.053904
1990-10-05	2253.053904
1990-10-06	2253.053904
1990-10-07	2253.053904
1990-10-08	2253.053904
1990-10-09	2253.053904
1990-10-10	2253.053904
1990-10-11	2253.053904
1990-10-12	2253.053904
1990-10-13	2253.053904
1990-10-14	2253.053904
1990-10-15	2253.053904
1990-10-16	2253.053904
1990-10-17	2253.053904
1990-10-18	2253.053904
1990-10-19	2253.053904
1990-10-20	2253.053904
1990-10-21	2253.053904
1990-10-22	2253.053904
1990-10-23	2253.053904
1990-10-24	2253.053904
1990-10-25	2253.053904
1990-10-26	2253.053904
1990-10-27	2253.053904
1990-10-28	2253.053904
1990-10-29	2253.053904
1990-10-30	2253.053904
1990-10-31	2253.053904
1990-11-01	2253.053904
1990-11-02	2253.053904
1990-11-03	2253.053904
1990-11-04	2253.053904
1990-11-05	2253.053904
1990-11-06	2253.053904
1990-11-07	2253.053904
1990-11-08	2253.053904
1990-11-09	2253.053904
1990-11-10	2253.053904
1990-11-11	2253.053904
1990-11-12	2253.053904
1990-11-13	2253.053904
1990-11-14	2253.053904
1990-11-15	2253.053904
1990-11-16	2253.053904
1990-11-17	2253.053904
1990-11-18	2253.053904
1990-11-19	2253.053904
1990-11-20	2253.053904
1990-11-21	2253.053904
1990-11-22	2253.053904
1990-11-23	2253.053904
1990-11-24	2253.053904
1990-11-25	2253.053904
1990-11-26	2253.053904
1990-11-27	2253.053904
1990-11-28	2253.053904
1990-11-29	2253.053904
1990-11-30	2253.053904
1990-12-01	2253.053904
1990-12-02	2253.053904
1990-12-03	2253.053904
1990-12-04	2253.053904
1990-12-05	2253.053904
1990-12-06	2253.053904
1990-12-07	2253.053904
1990-12-08	2253.053904
1990-12-09	2253.053904
1990-12-10	2253.053904
1990-12-11	2253.053904
1990-12-12	2253.053904
1990-12-13	2253.053904
1990-12-14	2253.053904
1990-12-15	2253.053904
1990-12-16	2253.053904
1990-12-17	2253.053904
1990-12-18	2253.053904
1990-12-19	2253.053904
1990-12-20	2253.053904
1990-12-21	2253.053904
1990-12-22	2253.053904
1990-12-23	2253.053904
1990-12-24	2253.053904
1990-12-25	2253.053904
1990-12-26	2253.053904
1990-12-27	2253.053904
1990-12-28	2253.053904
1990-12-29	2253.053904
1990-12-30	2253.053904
1990-12-31	2253.053904
1991-01-01	2565.777785
1991-01-02	2565.777785
1991-01-03	2565.777785
1991-01-04	2565.777785
1991-01-05	2565.777785
1991-01-06	2565.777785
1991-01-07	2565.777785
1991-01-08	2565.777785
1991-01-09	2565.777785
1991-01-10	2565.777785
1991-01-11	2565.777785
1991-01-12	2565.777785
1991-01-13	2565.777785
1991-01-14	2565.777785
1991-01-15	2565.777785
1991-01-16	2565.777785
1991-01-17	2565.777785
1991-01-18	2565.777785
1991-01-19	2565.777785
1991-01-20	2565.777785
1991-01-21	2565.777785
1991-01-22	2565.777785
1991-01-23	2565.777785
1991-01-24	2565.777785
1991-01-25	2565.777785
1991-01-26	2565.777785
1991-01-27	2565.777785
1991-01-28	2565.777785
1991-01-29	2565.777785
1991-01-30	2565.777785
1991-01-31	2565.777785
1991-02-01	2565.777785
1991-02-02	2565.777785
1991-02-03	2565.777785
1991-02-04	2565.777785
1991-02-05	2565.777785
1991-02-06	2565.777785
1991-02-07	2565.777785
1991-02-08	2565.777785
1991-02-09	2565.777785
1991-02-10	2565.777785
1991-02-11	2565.777785
1991-02-12	2565.777785
1991-02-13	2565.777785
1991-02-14	2565.777785
1991-02-15	2565.777785
1991-02-16	2565.777785
1991-02-17	2565.777785
1991-02-18	2565.777785
1991-02-19	2565.777785
1991-02-20	2565.777785
1991-02-21	2565.777785
1991-02-22	2565.777785
1991-02-23	2565.777785
1991-02-24	2565.777785
1991-02-25	2565.777785
1991-02-26	2565.777785
1991-02-27	2565.777785
1991-02-28	2565.777785
1991-03-01	2565.777785
1991-03-02	2565.777785
1991-03-03	2565.777785
1991-03-04	2565.777785
1991-03-05	2565.777785
1991-03-06	2565.777785
1991-03-07	2565.777785
1991-03-08	2565.777785
1991-03-09	2565.777785
1991-03-10	2565.777785
1991-03-11	2565.777785
1991-03-12	2565.777785
1991-03-13	2565.777785
1991-03-14	2565.777785
1991-03-15	2565.777785
1991-03-16	2565.777785
1991-03-17	2565.777785
1991-03-18	2565.777785
1991-03-19	2565.777785
1991-03-20	2565.777785
1991-03-21	2565.777785
1991-03-22	2565.777785
1991-03-23	2565.777785
1991-03-24	2565.777785
1991-03-25	2565.777785
1991-03-26	2565.777785
1991-03-27	2565.777785
1991-03-28	2565.777785
1991-03-29	2565.777785
1991-03-30	2565.777785
1991-03-31	2565.777785
1991-04-01	2565.777785
1991-04-02	2565.777785
1991-04-03	2565.777785
1991-04-04	2565.777785
1991-04-05	2565.777785
1991-04-06	2565.777785
1991-04-07	2565.777785
1991-04-08	2565.777785
1991-04-09	2565.777785
1991-04-10	2565.777785
1991-04-11	2565.777785
1991-04-12	2565.777785
1991-04-13	2565.777785
1991-04-14	2565.777785
1991-04-15	2565.777785
1991-04-16	2565.777785
1991-04-17	2565.777785
1991-04-18	2565.777785
1991-04-19	2565.777785
1991-04-20	2565.777785
1991-04-21	2565.777785
1991-04-22	2565.777785
1991-04-23	2565.777785
1991-04-24	2565.777785
1991-04-25	2565.777785
1991-04-26	2565.777785
1991-04-27	2565.777785
1991-04-28	2565.777785
1991-04-29	2565.777785
1991-04-30	2565.777785
1991-05-01	2565.777785
1991-05-02	2565.777785
1991-05-03	2565.777785
1991-05-04	2565.777785
1991-05-05	2565.777785
1991-05-06	2565.777785
1991-05-07	2565.777785
1991-05-08	2565.777785
1991-05-09	2565.777785
1991-05-10	2565.777785
1991-05-11	2565.777785
1991-05-12	2565.777785
1991-05-13	2565.777785
1991-05-14	2565.777785
1991-05-15	2565.777785
1991-05-16	2565.777785
1991-05-17	2565.777785
1991-05-18	2565.777785
1991-05-19	2565.777785
1991-05-20	2565.777785
1991-05-21	2565.777785
1991-05-22	2565.777785
1991-05-23	2565.777785
1991-05-24	2565.777785
1991-05-25	2565.777785
1991-05-26	2565.777785
1991-05-27	2565.777785
1991-05-28	2565.777785
1991-05-29	2565.777785
1991-05-30	2565.777785
1991-05-31	2565.777785
1991-06-01	2565.777785
1991-06-02	2565.777785
1991-06-03	2565.777785
1991-06-04	2565.777785
1991-06-05	2565.777785
1991-06-06	2565.777785
1991-06-07	2565.777785
1991-06-08	2565.777785
1991-06-09	2565.777785
1991-06-10	2565.777785
1991-06-11	2565.777785
1991-06-12	2565.777785
1991-06-13	2565.777785
1991-06-14	2565.777785
1991-06-15	2565.777785
1991-06-16	2565.777785
1991-06-17	2565.777785
1991-06-18	2565.777785
1991-06-19	2565.777785
1991-06-20	2565.777785
1991-06-21	2565.777785
1991-06-22	2565.777785
1991-06-23	2565.777785
1991-06-24	2565.777785
1991-06-25	2565.777785
1991-06-26	2565.777785
1991-06-27	2565.777785
1991-06-28	2565.777785
1991-06-29	2565.777785
1991-06-30	2565.777785
1991-07-01	2565.777785
1991-07-02	2565.777785
1991-07-03	2565.777785
1991-07-04	2565.777785
1991-07-05	2565.777785
1991-07-06	2565.777785
1991-07-07	2565.777785
1991-07-08	2565.777785
1991-07-09	2565.777785
1991-07-10	2565.777785
1991-07-11	2565.777785
1991-07-12	2565.777785
1991-07-13	2565.777785
1991-07-14	2565.777785
1991-07-15	2565.777785
1991-07-16	2565.777785
1991-07-17	2565.777785
1991-07-18	2565.777785
1991-07-19	2565.777785
1991-07-20	2565.777785
1991-07-21	2565.777785
1991-07-22	2565.777785
1991-07-23	2565.777785
1991-07-24	2565.777785
1991-07-25	2565.777785
1991-07-26	2565.777785
1991-07-27	2565.777785
1991-07-28	2565.777785
1991-07-29	2565.777785
1991-07-30	2565.777785
1991-07-31	2565.777785
1991-08-01	2565.777785
1991-08-02	2565.777785
1991-08-03	2565.777785
1991-08-04	2565.777785
1991-08-05	2565.777785
1991-08-06	2565.777785
1991-08-07	2565.777785
1991-08-08	2565.777785
1991-08-09	2565.777785
1991-08-10	2565.777785
1991-08-11	2565.777785
1991-08-12	2565.777785
1991-08-13	2565.777785
1991-08-14	2565.777785
1991-08-15	2565.777785
1991-08-16	2565.777785
1991-08-17	2565.777785
1991-08-18	2565.777785
1991-08-19	2565.777785
1991-08-20	2565.777785
1991-08-21	2565.777785
1991-08-22	2565.777785
1991-08-23	2565.777785
1991-08-24	2565.777785
1991-08-25	2565.777785
1991-08-26	2565.777785
1991-08-27	2565.777785
1991-08-28	2565.777785
1991-08-29	2565.777785
1991-08-30	2565.777785
1991-08-31	2565.777785
1991-09-01	2565.777785
1991-09-02	2565.777785
1991-09-03	2565.777785
1991-09-04	2565.777785
1991-09-05	2565.777785
1991-09-06	2565.777785
1991-09-07	2565.777785
1991-09-08	2565.777785
1991-09-09	2565.777785
1991-09-10	2565.777785
1991-09-11	2565.777785
1991-09-12	2565.777785
1991-09-13	2565.777785
1991-09-14	2565.777785
1991-09-15	2565.777785
1991-09-16	2565.777785
1991-09-17	2565.777785
1991-09-18	2565.777785
1991-09-19	2565.777785
1991-09-20	2565.777785
1991-09-21	2565.777785
1991-09-22	2565.777785
1991-09-23	2565.777785
1991-09-24	2565.777785
1991-09-25	2565.777785
1991-09-26	2565.777785
1991-09-27	2565.777785
1991-09-28	2565.777785
1991-09-29	2565.777785
1991-09-30	2565.777785
1991-10-01	2565.777785
1991-10-02	2565.777785
1991-10-03	2565.777785
1991-10-04	2565.777785
1991-10-05	2565.777785
1991-10-06	2565.777785
1991-10-07	2565.777785
1991-10-08	2565.777785
1991-10-09	2565.777785
1991-10-10	2565.777785
1991-10-11	2565.777785
1991-10-12	2565.777785
1991-10-13	2565.777785
1991-10-14	2565.777785
1991-10-15	2565.777785
1991-10-16	2565.777785
1991-10-17	2565.777785
1991-10-18	2565.777785
1991-10-19	2565.777785
1991-10-20	2565.777785
1991-10-21	2565.777785
1991-10-22	2565.777785
1991-10-23	2565.777785
1991-10-24	2565.777785
1991-10-25	2565.777785
1991-10-26	2565.777785
1991-10-27	2565.777785
1991-10-28	2565.777785
1991-10-29	2565.777785
1991-10-30	2565.777785
1991-10-31	2565.777785
1991-11-01	2565.777785
1991-11-02	2565.777785
1991-11-03	2565.777785
1991-11-04	2565.777785
1991-11-05	2565.777785
1991-11-06	2565.777785
1991-11-07	2565.777785
1991-11-08	2565.777785
1991-11-09	2565.777785
1991-11-10	2565.777785
1991-11-11	2565.777785
1991-11-12	2565.777785
1991-11-13	2565.777785
1991-11-14	2565.777785
1991-11-15	2565.777785
1991-11-16	2565.777785
1991-11-17	2565.777785
1991-11-18	2565.777785
1991-11-19	2565.777785
1991-11-20	2565.777785
1991-11-21	2565.777785
1991-11-22	2565.777785
1991-11-23	2565.777785
1991-11-24	2565.777785
1991-11-25	2565.777785
1991-11-26	2565.777785
1991-11-27	2565.777785
1991-11-28	2565.777785
1991-11-29	2565.777785
1991-11-30	2565.777785
1991-12-01	2565.777785
1991-12-02	2565.777785
1991-12-03	2565.777785
1991-12-04	2565.777785
1991-12-05	2565.777785
1991-12-06	2565.777785
1991-12-07	2565.777785
1991-12-08	2565.777785
1991-12-09	2565.777785
1991-12-10	2565.777785
1991-12-11	2565.777785
1991-12-12	2565.777785
1991-12-13	2565.777785
1991-12-14	2565.777785
1991-12-15	2565.777785
1991-12-16	2565.777785
1991-12-17	2565.777785
1991-12-18	2565.777785
